target_url,branch,agency,bureau,base_domain_pulse,source_list_federal_domains,source_list_pulse,source_list_dap,source_list_omb_idea,source_list_eotw,source_list_usagov,source_list_gov_man,source_list_uscourts,source_list_oira,source_list_mil_1,source_list_mil_2,omb_idea_public,base_domain,top_level_domain
buses.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
bwhcphysics.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
c2sepem.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
c3.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
c51.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,false,lbl.gov,gov
cafgroup.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
cairnslab.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
cal-success.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
calgem.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
camera.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
campa.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
cascade.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
cats.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
cbp.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
cbs.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
cci.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
ccse.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
ccwgsmartcities.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
cdash.visit.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
cdiac.ess-dive.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
ceids-dev.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
ceids.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
cercbee.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
certs-txreliability.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
certs.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
cfo.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
chemicaldynamics.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
chern-simonsfellows.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
chess.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
chess.qa.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
china.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
citybes.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
cjo.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
clamato.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
cleanup.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
cleermodel.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
climate-publications.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
clluengo.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
cmsn.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
code.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
codeforge.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
cogweb.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
collab.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
combinano.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
commons.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
commute.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
conferences.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
controls.als.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
controls2.als.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,false,lbl.gov,gov
cookstoves.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
coolcolors.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
coolcommunities.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
coolroofs2011.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
corpes11.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
correlation2013.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
cosmic.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
cosmology.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
cosmos.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
coursebuilder.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
cpod2013.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
cr-www.als.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
crd-legacy.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
crd.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
crdldap.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
crdlogin.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
creative.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
cs.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
csdoperations.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
cse.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
csg.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
cso.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,false,lbl.gov,gov
ctp.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
culturalfest.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
cuore.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
cx.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
cxro.lbl.gov,,,,lbl.gov,false,true,false,true,true,false,false,false,false,false,false,true,lbl.gov,gov
cxro.msd.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
cyber.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
cyclotron.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
cyclotronroad.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
d0lbln.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
danceclub.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
dante.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
darfurstoves.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
data-dev.ess-dive.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
data-sandbox.ess-dive.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
data-stage.ess-dive.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
data.ess-dive.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
databucket.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
datacenters.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
datacenterworkshop.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
datacompetitions.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
datagrid.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
davis.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
dayabay.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
dc.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
dcc.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
dcpro.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
dcprotool.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
decisionscience.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
der.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
desi.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
developers.buildingsapi.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
didc.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
dima.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
diversity.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
dna.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
dnscontacts.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
dnscontactsdb.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
doetraining.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
drdc.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
drisdellgroup.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
drivingdemand.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
drrc.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
dsd.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
dst.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
dwknowles.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
e298a-ee290b.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
ead5.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
eaei-intranet.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
eaei.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
eappc76.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
eapx02.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
earl.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
ebit.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
ebuy.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
ecg.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
ecopartnerships.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
ecrp.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
education.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
ee.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
eehpcwg.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
ees.ead.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
ees.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
eesa.lbl.gov,,,,lbl.gov,false,true,false,true,true,false,false,false,false,false,false,true,lbl.gov,gov
eesamonitor.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
eesaproperty.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
eesasupport.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
eetd.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
efficiency.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
ehs.lbl.gov,,,,lbl.gov,false,true,false,true,true,false,false,false,false,false,false,true,lbl.gov,gov
ehstelemetry.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
ei-spark.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
eic2008.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
eis.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
elad.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,false,lbl.gov,gov
electricalsafety.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
electricity.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
elements.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
eln.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
eltoncairns.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
emat-solar.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
emat.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
emdatasets.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
emp.lbl.gov,,,,lbl.gov,false,true,false,true,true,false,false,false,false,false,false,true,lbl.gov,gov
enduse.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
endusefiles.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
energizedlearning.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
energy-model.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
energy-pubs.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
energy-saving-data-centers.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
energy.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
energyanalysis.lbl.gov,,,,lbl.gov,false,true,false,true,true,false,false,false,false,false,false,true,lbl.gov,gov
energyconversiongroup.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
energyiq.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
energystorage.lbl.gov,,,,lbl.gov,false,true,false,true,false,false,false,false,false,false,false,true,lbl.gov,gov
enews.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
engcad.lbl.gov,,,,lbl.gov,false,true,false,false,false,false,false,false,false,false,false,,lbl.gov,gov
